SaleID,price
200265,5425.050192276203
200266,1346.3045963368497
200267,13685.826487636095
200268,8166.115167511677
200269,3631.0770983310967
200270,9646.229348114513
200271,2944.7731775455004
200272,4525.704308908363
200273,16919.61088363327
200274,493.48279321021266
200275,14887.469351586366
200276,1704.7251931849994
200277,3068.836203033756
200278,1876.4995454722898
200279,9485.017595462163
200280,2547.9201237258285
200281,706.0437845504614
200282,13078.544025655452
200283,6160.988906954817
200284,448.8025328405573
200285,5541.367489339818
200286,2379.6223192595
200287,12094.008042856514
200288,12739.736454293865
200289,3258.0752246167053
200290,7357.7849641055855
200291,10974.948368226962
200292,3061.5298502230544
200293,8760.357185861496
200294,6470.468023299514
200295,1587.0094923739828
200296,2717.3978288164412
200297,7783.263348453593
200298,1344.4649420492647
200299,4600.859450456681
200300,5016.436238074519
200301,5337.639690852266
200302,1663.5612423300704
200303,7258.235947701535
200304,2375.8258986153924
200305,3802.8074027352745
200306,1764.6608692217735
200307,14771.492876194357
200308,1532.8837663442164
200309,1271.0482167330865
200310,985.4141708225009
200311,1231.3350505813526
200312,10744.156355706058
200313,1762.0916682867314
200314,5188.684868786935
200315,1195.9421311124402
200316,37249.60901031361
200317,2655.22139722917
200318,513.3195046853227
200319,10114.02245152568
200320,3530.7682514243247
200321,30588.892999661213
200322,19275.04607875531
200323,1496.9262694050333
200324,24978.619214285252
200325,5360.340314948395
200326,2347.9209829693414
200327,21389.38922603611
200328,906.6968120676197
200329,8047.772509563544
200330,1993.3680149504426
200331,1507.2895722708886
200332,11857.417425725002
200333,1164.5967250221174
200334,483.8549914317049
200335,1465.2254039247941
200336,1528.9372670540802
200337,1100.2853928604463
200338,1910.8196325408658
200339,13267.70998802367
200340,28951.882195326747
200341,3021.389225679675
200342,5747.891666666454
200343,1892.9229101526398
200344,4918.731379219744
200345,7105.984147511058
200346,1209.322636120501
200347,11732.223159263236
200348,10093.739118294794
200349,737.6904761245535
200350,11752.553901957608
200351,2414.541878264795
200352,627.5928640368048
200353,1339.7866560956184
200354,3763.516082688731
200355,755.8977108084298
200356,4406.18890323493
200357,1542.396497345039
200358,2977.9030956163033
200359,8574.851489475675
200360,15575.256007036634
200361,1716.299644030023
200362,2243.4811025168674
200363,1648.5234604247362
200364,6463.081448028058
200365,9113.782205383244
200366,945.0086412495843
200367,7366.192577469163
200368,6825.335914766845
200369,5422.04636436687
200370,962.3027768744732
200371,11017.09686823941
200372,1455.0901273334753
200373,1144.0586998150523
200374,993.5812702675402
200375,1237.0687582521346
200376,2530.318146564575
200377,1959.2133047251423
200378,1449.9381989285218
200379,1667.3137114729634
200380,840.9978467875076
200381,3543.926671398579
200382,33026.09487389712
200383,2024.5346109708203
200384,2550.0674137354636
200385,899.0426852068133
200386,1224.7440387792644
200387,3880.514325157297
200388,7611.703861072183
200389,7560.305609917497
200390,350.9302742430531
200391,4109.014195697899
200392,1235.2319305135031
200393,2779.672328752731
200394,3684.1492876547304
200395,226.02879390767345
200396,3096.0574880808526
200397,1066.552097033121
200398,2180.569702287535
200399,777.7461100304679
200400,2029.8422858948093
200401,5104.481214026051
200402,1562.3222458932878
200403,3375.465598349247
200404,637.2861839843498
200405,666.3440769430031
200406,2547.22783276904
200407,1492.987017774517
200408,6895.818178821974
200409,13365.079047755542
200410,10010.961930335481
200411,1432.0742403086838
200412,19793.990712944607
200413,11149.841502489777
200414,4654.547652405827
200415,9004.996382573334
200416,8156.442960974466
200417,1899.0734386075524
200418,1135.7031667277904
200419,18471.113627534094
200420,18757.182523363503
200421,1440.9403004283517
200422,1462.887763743743
200423,1101.132644964355
200424,53195.61327362623
200425,8671.66201542674
200426,3636.5922571945985
200427,18271.380187551855
200428,1652.128354745092
200429,5202.14584261255
200430,2976.199857766377
200431,2718.0537254650562
200432,4304.279327526678
200433,15758.804254829314
200434,617.0689724003562
200435,5337.104525662873
200436,10386.387352608936
200437,801.4776462829998
200438,242.95514569577512
200439,1203.2894866811425
200440,1424.3284950718228
200441,994.0026910077032
200442,1409.0687163506254
200443,6150.805185989301
200444,1349.6987290183197
200445,2951.2617136964927
200446,4016.004876371042
200447,7105.289731607198
200448,14050.767683230217
200449,1103.4656125054175
200450,3022.178372581964
200451,1130.7791980943389
200452,2965.7680581179197
200453,3313.163080826075
200454,1876.6082212226256
200455,8800.801293439776
200456,1247.0024857508347
200457,1239.988966115534
200458,633.568368204283
200459,4634.081343883212
200460,3051.3633462460125
200461,3916.8283295346755
200462,6660.139137746544
200463,8745.63911488912
200464,1263.8356131164037
200465,8672.390652620623
200466,2191.549373272404
200467,2830.641538258902
200468,2380.2868858150982
200469,237.36345083994897
200470,9243.798402639448
200471,460.8306592876292
200472,8270.891511645445
200473,51975.90101448183
200474,1637.5185797275208
200475,3666.0894999007896
200476,12415.292410230115
200477,5268.319867245625
200478,5134.628433122305
200479,1200.5021190916684
200480,6081.934650742734
200481,1693.2729344607799
200482,1326.3901090158092
200483,2691.468601702425
200484,2164.457547211574
200485,4825.09760844574
200486,5215.020588481639
200487,9352.085978650932
200488,1102.2939620587156
200489,5682.66887610668
200490,8543.860355531444
200491,8680.898904039183
200492,18535.93237022991
200493,105.09733452214039
200494,2657.365077206605
200495,5677.167668993887
200496,416.4545750377312
200497,426.73644217613173
200498,17344.369547936898
200499,680.7734123881754
200500,5892.760686117315
200501,4044.742888704779
200502,1907.9939418376775
200503,627.1406502334344
200504,2686.5735374340657
200505,6140.493025982993
200506,162.44856132034965
200507,3501.671054881882
200508,2245.452538940776
200509,1480.0690436846241
200510,7911.653627338674
200511,9663.228665870805
200512,25341.494953620466
200513,14786.245143114334
200514,12279.135414642102
200515,663.5429844193488
200516,22161.87115442605
200517,8400.305441377584
200518,2386.766019727559
200519,14917.125038857921
200520,1768.948074772345
200521,24616.433055615526
200522,163.6092821970074
200523,4160.623163081693
200524,8922.83684234677
200525,453.6791049530609
200526,270.79786705476766
200527,6024.714186022378
200528,3507.8253436514838
200529,686.3699224079583
200530,7518.908965425162
200531,15424.76592386287
200532,1804.7625588795445
200533,19832.34015147338
200534,1225.693058872957
200535,311.3113738335896
200536,1057.3378451569406
200537,900.4084330301785
200538,4075.9539182060093
200539,6876.827917613555
200540,2532.110018021701
200541,2519.325540992997
200542,2604.4572837357655
200543,4734.699663331439
200544,521.7932293934285
200545,3642.510813226717
200546,7161.206244443634
200547,4388.571857033314
200548,3858.77067092997
200549,14026.599986419595
200550,12702.246583905744
200551,386.36884153024937
200552,11764.525143218936
200553,205.4683095922769
200554,12055.17754540784
200555,2767.256658208955
200556,4097.1878449195065
200557,12801.500870696884
200558,6273.174811027206
200559,1367.3534908435104
200560,2620.2912848157903
200561,4235.57962772925
200562,19913.466152201712
200563,5638.927499896357
200564,9464.339298969066
200565,25941.060557619217
200566,8959.70777895741
200567,2042.0903919019092
200568,8339.970554032032
200569,256.5585509546329
200570,1868.8626763902992
200571,3827.8521105069603
200572,10854.903136682471
200573,16670.94132452827
200574,920.3583717003876
200575,1283.1243731907234
200576,921.9688061355264
200577,792.8541105292973
200578,21233.453438737877
200579,222.02987796397886
200580,5524.4198958738725
200581,1578.898259343392
200582,6307.262803350479
200583,971.9305946665296
200584,17336.044759739118
200585,7977.432448108979
200586,4734.125161373591
200587,1485.221041508723
200588,4035.7369293983124
200589,2461.0228075107634
200590,233.66236317747246
200591,10148.79703262224
200592,3996.1187606505637
200593,10233.248202731254
200594,9069.004951183111
200595,599.3189231405833
200596,4633.707849324599
200597,23164.33478932798
200598,11265.4313445487
200599,3905.8618584785045
200600,7099.995376588737
200601,8487.367943587718
200602,9895.602898808495
200603,25241.63227595295
200604,10957.11271617841
200605,1397.0712317705977
200606,4086.0438820924683
200607,7535.5930228506495
200608,8911.882917597872
200609,824.314140436729
200610,7625.2772526573335
200611,13599.78374338162
200612,9455.742336552468
200613,941.2522551014426
200614,668.3057807004548
200615,870.5334680264405
200616,2699.4593863791383
200617,1918.9016457755438
200618,4355.873133766156
200619,283.82301542099094
200620,2304.4302502431
200621,10673.502380395086
200622,4930.4853712562435
200623,19025.711708952927
200624,1170.074477222321
200625,874.6288125552658
200626,2504.659637100627
200627,7018.351970782504
200628,6907.131032949003
200629,7680.544190090224
200630,2174.9485634300945
200631,12762.678127695846
200632,1494.997576049423
200633,4527.25943398934
200634,2061.3116090520552
200635,4804.624546261721
200636,17594.510536789494
200637,16854.9794933942
200638,1506.5588588274563
200639,1882.4559394077778
200640,1277.7934538042664
200641,2646.4699968624504
200642,919.4845328936453
200643,6476.241688660942
200644,22177.71390365422
200645,2766.3394406215084
200646,7247.878152552879
200647,9805.486009814998
200648,83.68598356809929
200649,6226.630820466475
200650,5677.594076187235
200651,5292.48409242283
200652,514.5215038937032
200653,6204.276184318593
200654,2905.6995981927125
200655,14255.80710350149
200656,1600.2385589559613
200657,4995.220998332938
200658,7826.3674212272235
200659,3362.7551545916212
200660,6514.680678644359
200661,8931.408169179173
200662,2084.3998130795608
200663,1611.1476135446974
200664,1758.791733010843
200665,5566.694700994016
200666,1857.1527276447878
200667,12414.544202356892
200668,21463.413755469162
200669,1471.5022621300755
200670,8185.00309741062
200671,1313.6829076673685
200672,1322.2267295185354
200673,14236.837213060116
200674,5455.258485882689
200675,5866.295536525473
200676,5399.749831921641
200677,9148.808059677867
200678,2045.1117588243612
200679,1967.037020487964
200680,6774.026265429418
200681,2894.553264140062
200682,3042.080825476789
200683,-18.913074404390755
200684,342.75688916003827
200685,1101.7736349405495
200686,3040.7629487391587
200687,3135.845909223167
200688,810.6531965873417
200689,10920.770498772368
200690,1688.1590289388314
200691,2946.290008327655
200692,3692.5710092527534
200693,6561.219742219573
200694,268.2876461358312
200695,358.73937063487404
200696,6577.4840114959
200697,3660.9697916357727
200698,28923.0680571149
200699,599.5206960623514
200700,1729.1770296908762
200701,6827.055283441981
200702,781.0652334930486
200703,7091.347229625806
200704,652.8334099099533
200705,1132.3476056872369
200706,4128.479229663135
200707,1814.4250013670633
200708,755.2106514608739
200709,2325.376745289809
200710,580.0780131219497
200711,5407.248682477826
200712,12322.129575333382
200713,11107.2736246042
200714,1915.4976812107611
200715,33539.76583665096
200716,1522.630600970595
200717,1423.4626440981715
200718,5408.202400652359
200719,3786.908714273005
200720,2763.1008621816472
200721,1870.0495200247917
200722,2416.4936347092917
200723,3948.6873422455956
200724,852.5836383061098
200725,3312.9300530643695
200726,296.65681905606993
200727,263.0703212132107
200728,3731.39230217309
200729,4150.4030378670905
200730,1749.7862656192005
200731,4585.742943209432
200732,871.4661559822787
200733,6467.897171204226
200734,2261.8113614259137
200735,977.2078441986384
200736,15545.827354815292
200737,8604.423605756452
200738,1703.910894590767
200739,455.6364558095608
200740,6441.759424169701
200741,2505.176636989928
200742,7365.431291226943
200743,7245.948279076994
200744,2619.7668059687467
200745,4003.427243493826
200746,1154.4772315876266
200747,1207.1664251291359
200748,37892.09932544849
200749,780.0939680628144
200750,12678.393164798506
200751,5930.692957248528
200752,2949.6352703728326
200753,4675.313088206567
200754,2698.210751924275
200755,2951.0942281806665
200756,4650.495975058846
200757,3490.237637907384
200758,1923.2273263630404
200759,1003.6854586010209
200760,17274.07230289888
200761,4514.415021737603
200762,3098.3646641345886
200763,2542.537373033982
200764,808.2674425342298
200765,14011.640807651002
200766,1256.4998237022141
200767,1024.3067849088425
200768,1136.4051173771136
200769,14493.093882295623
200770,304.11390909793204
200771,4540.821012271538
200772,2326.8051421652
200773,4920.511390903075
200774,13470.533845282958
200775,2684.8357402186048
200776,2792.1349293046105
200777,3800.7178124470474
200778,1944.5143260557657
200779,3853.8547817616154
200780,834.108677648155
200781,4946.063972383274
200782,615.2149999440571
200783,41535.49432048977
200784,1291.482242566462
200785,1677.561639568521
200786,5240.541321093149
200787,3747.8803539809196
200788,9379.907241796736
200789,759.0852759477242
200790,3156.826106315666
200791,4943.17858483127
200792,2964.86105702123
200793,5567.914484133331
200794,22663.503266035492
200795,3887.8633294275196
200796,191.49290794083942
200797,4628.80107682088
200798,4750.562159109408
200799,21098.02192682391
200800,1961.7904630433752
200801,434.49386421873874
200802,188.61827454265875
200803,2538.76335276993
200804,3791.7532607913945
200805,8121.161896872819
200806,5393.786013573585
200807,520.0247922844316
200808,3166.94527973195
200809,1934.2143364586848
200810,2862.9441515496246
200811,802.966363459632
200812,4339.354628309655
200813,21585.488677208865
200814,1165.237551842518
200815,1430.061231467499
200816,11362.34189773604
200817,1225.5416192434868
200818,6643.5896329264
200819,6042.317785862648
200820,783.9870211313014
200821,4989.8160790079
200822,7151.797296056717
200823,3595.665253405128
200824,707.1207494944255
200825,13057.391191052915
200826,2770.7089028161936
200827,3034.5466674488266
200828,11176.321819500585
200829,11993.396026962106
200830,7312.48894230332
200831,4132.779025326809
200832,5914.090046807439
200833,1252.1826933584498
200834,1645.7152908894648
200835,1714.5783338045123
200836,2073.4340377633616
200837,3633.7879644400814
200838,1404.0682280261449
200839,5218.225214980193
200840,3782.2008435082644
200841,6392.096426236532
200842,3312.2211053064775
200843,3901.157908019867
200844,7947.8738695010525
200845,623.9372129430376
200846,5567.505730025099
200847,3328.7579984372596
200848,875.1061226127722
200849,14147.615981906933
200850,934.5437570930466
200851,9150.22080357972
200852,1382.4916789728704
200853,6730.525665449171
200854,13602.637016457107
200855,3946.7988676618966
200856,3889.8284682735825
200857,939.1430299138502
200858,18361.683303087175
200859,2249.8865141547344
200860,7240.066502922477
200861,1721.4485134467536
200862,13312.766028841177
200863,2726.9606067691866
200864,911.170888506336
200865,26728.234846452004
200866,7563.952588039095
200867,4420.048169133072
200868,2522.062982871687
200869,789.0411197631512
200870,12715.79319447987
200871,2204.7972278643147
200872,11070.436622363843
200873,737.9436206785592
200874,1850.2820339731768
200875,3346.155478758803
200876,5337.177365685246
200877,3142.1824242729326
200878,9024.916565088848
200879,539.9070828549211
200880,280.098261387424
200881,403.99682992696
200882,8157.061260551024
200883,7450.435262590903
200884,1352.40612958696
200885,2225.824027585
200886,7115.54594282938
200887,1391.601930641838
200888,1257.3263809195296
200889,2734.544892626137
200890,1496.3130268733307
200891,893.1567502622081
200892,7278.07399692963
200893,1486.1152152988998
200894,849.2161613203968
200895,6111.996202448311
200896,4386.387662891586
200897,1875.118894732959
200898,13682.880013500193
200899,4246.065103687864
200900,7372.0788994925915
200901,3936.4996291795824
200902,17734.553152991535
200903,339.1804245190402
200904,1340.4756718103256
200905,2005.3222319266195
200906,10338.998935481815
200907,1226.9020154110058
200908,648.2665221635662
200909,236.13361906908156
200910,1778.6718490822961
200911,854.8522378460598
200912,3981.7106318150945
200913,5533.272103843434
200914,4963.324202780295
200915,3567.158922707121
200916,1553.878659009346
200917,14665.76107561131
200918,786.3595568105075
200919,3795.222202459863
200920,1180.0819819542426
200921,5702.9058683033145
200922,702.4818518488316
200923,14993.274865797533
200924,1282.3959964227602
200925,8650.43255518948
200926,547.0658794562328
200927,302.54794910368287
200928,5333.325411839141
200929,826.6137039040489
200930,12913.464423227753
200931,2226.856728548494
200932,960.4259614455734
200933,18558.702721937858
200934,6818.995190255651
200935,2281.944125742371
200936,8627.282475170681
200937,28990.515754627508
200938,13080.255989365238
200939,4227.3190444419015
200940,2696.5919812498923
200941,425.30054946627183
200942,837.8142776091497
200943,1863.9490174509517
200944,18388.64966396094
200945,1686.698791277096
200946,1298.888640755181
200947,815.4296544171935
200948,6974.016425080994
200949,17633.202160142337
200950,5202.927620979583
200951,7806.592716896406
200952,12488.825416996042
200953,2121.8358601592936
200954,1335.134546160507
200955,18989.732713782825
200956,4687.922655104049
200957,2734.4317530948592
200958,1315.4403860087023
200959,1018.2296589306712
200960,3644.349129214659
200961,5391.028129149439
200962,8737.661584986567
200963,1054.914500706194
200964,2420.1745095770466
200965,5525.125842654369
200966,3103.0840973352174
200967,4370.447809467464
200968,4106.549082197931
200969,3408.537435779215
200970,13426.069468133383
200971,1311.076915089131
200972,4286.670663927549
200973,10937.548676448774
200974,17209.826611339267
200975,3562.427525363275
200976,30222.290366241185
200977,12462.879842371192
200978,2216.7022815268883
200979,623.0514114167768
200980,10445.014554637957
200981,1991.9251381094539
200982,5872.2187855992925
200983,975.1865558444429
200984,642.1723367284926
200985,26009.164681346276
200986,14067.172126154577
200987,1105.451303677387
200988,343.40197438660107
200989,1205.727982807395
200990,633.2475590491532
200991,1290.5484568963036
200992,3341.617602044382
200993,356.83706182791065
200994,2842.90516677839
200995,1564.4299461590085
200996,7893.693874894607
200997,23.820467888665682
200998,1453.1598371083655
200999,8800.763784436107
201000,4955.598362664254
201001,8477.703871685886
201002,17886.76653332585
201003,15747.257084586643
201004,379.7604663871923
201005,653.579329362063
201006,5106.061305322668
201007,1518.6227260440148
201008,6520.977251721975
201009,5157.806498168835
201010,7682.411754003209
201011,12441.129009808526
201012,3880.22827644835
201013,11440.502058324495
201014,2406.5168510056674
201015,6169.55211922833
201016,1445.3031988041976
201017,3093.8970554913967
201018,2494.591908647327
201019,12516.831718155627
201020,7157.111863636679
201021,1817.4183831946928
201022,7301.724387387648
201023,30620.233062211802
201024,6100.158341874243
201025,2545.4983929590703
201026,5078.002489901004
201027,3589.8464514793004
201028,3730.507438620656
201029,1594.8210902560136
201030,6327.392047112295
201031,15262.367224692909
201032,984.1750785837312
201033,9125.22571609254
201034,202.73090412530775
201035,4628.000791711547
201036,1278.9824052698762
201037,1820.9107201326478
201038,1303.064280799932
201039,4219.50636807772
201040,1421.2352859076036
201041,350.40886946225305
201042,3251.7751176261527
201043,936.5976253553886
201044,6660.417642845827
201045,3951.3964603154172
201046,2250.9180887872853
201047,787.0505673778439
201048,8362.538266492698
201049,651.5804951447519
201050,6059.599598872004
201051,1367.2153389977343
201052,4216.43653676302
201053,867.9305871086704
201054,2984.4019738878346
201055,4053.881212309582
201056,2742.491558068812
201057,1821.9242079368876
201058,8711.420853533527
201059,9493.893415109349
201060,695.2997002103968
201061,11129.510336553389
201062,3032.1662298050524
201063,23496.391165410147
201064,1812.279176979847
201065,1556.6957166825614
201066,1064.9629282805292
201067,15605.884721626779
201068,13288.313781105462
201069,2768.1144987243115
201070,24660.33624388581
201071,556.1251223946501
201072,2332.4132759273434
201073,2283.283307130616
201074,23316.22934286749
201075,3780.356792315527
201076,1754.0672848018307
201077,6824.148398935546
201078,2371.6338041769995
201079,10488.553149258321
201080,2979.9049829194364
201081,18010.91526999764
201082,4976.01561896282
201083,971.7077955094298
201084,869.3110755547862
201085,1392.0205270924462
201086,9718.652244693101
201087,1858.2423807713835
201088,6604.249443058838
201089,6797.506079284542
201090,7686.935173639418
201091,493.70363283288924
201092,7127.832200958136
201093,1786.8617624198469
201094,5077.545018055412
201095,2149.0775021826385
201096,3219.444148642544
201097,394.70511281674817
201098,5302.760787693151
201099,471.6285682329856
201100,1999.566737415686
201101,7969.921589441761
201102,2787.7238877025648
201103,4038.6906023516017
201104,2788.9707528030594
201105,6004.794586834769
201106,732.6192264436738
201107,1092.2979173478725
201108,1890.6034657081545
201109,6934.119231588495
201110,2951.1043786819337
201111,4281.187370397089
201112,10328.708546212183
201113,6777.163199654745
201114,3992.8778421631437
201115,22920.57678694582
201116,797.4846455041893
201117,946.3477956592449
201118,1343.3901946368937
201119,5024.649305528018
201120,3097.9763001927467
201121,2646.6266097914354
201122,8403.79098171388
201123,6537.233280777711
201124,12457.385908095232
201125,1412.9775319270593
201126,330.8627175443301
201127,11418.828203743557
201128,7054.441353890634
201129,19819.44275559287
201130,3281.9330827030926
201131,2846.200504584529
201132,4719.872296881271
201133,2375.5804362540503
201134,7018.002943821046
201135,2387.7297905659852
201136,5657.004670961203
201137,599.70069395464
201138,752.839385348316
201139,5272.818932676143
201140,12343.417763759397
201141,556.1269754693702
201142,1800.283066124619
201143,8555.068936935993
201144,1990.9328828603452
201145,6966.9799561609925
201146,3090.380423803311
201147,3277.7488187816307
201148,2223.8867400179274
201149,827.5296021861991
201150,3563.7230142469025
201151,10470.061385950334
201152,1420.930515890484
201153,1978.3935826781285
201154,6749.58056856972
201155,4102.631835053224
201156,1204.3148618358648
201157,917.2946742734059
201158,1438.9240742758732
201159,1552.2120390935286
201160,637.9497400239943
201161,3015.897328782636
201162,733.4912929004128
201163,8262.677103340839
201164,1900.920615115665
201165,1254.9220007468325
201166,3028.7752516406827
201167,770.5696760691408
201168,834.709406568629
201169,1793.4832140116328
201170,12307.86936039748
201171,7242.837589027837
201172,13314.887261793454
201173,15090.861661041876
201174,431.5141586770856
201175,1501.2009754443297
201176,1927.663385348038
201177,1803.876776025675
201178,3560.2093879881277
201179,1042.0966351391135
201180,2109.323008597572
201181,13960.87716104227
201182,657.0230362188013
201183,3286.71626146672
201184,2271.3999785578603
201185,3621.342843053375
201186,876.8829402096355
201187,13394.332761859601
201188,3735.6324528016685
201189,32518.93533765266
201190,2136.5641137687285
201191,10503.96627961395
201192,3653.676189624579
201193,1064.4304262809424
201194,433.86009893028177
201195,4044.4898769483234
201196,6905.590477310021
201197,6881.981528852815
201198,4733.869598356168
201199,813.7693129924015
201200,5119.009588331697
201201,159.45283094608263
201202,20570.501784227927
201203,1300.4836178335963
201204,2541.436783830436
201205,1864.4796481203327
201206,2722.3644312063625
201207,3888.3207371989974
201208,10247.188546744635
201209,567.2006040800948
201210,6128.181465381401
201211,233.63211670379286
201212,21374.65945435773
201213,7683.861593107753
201214,23510.246513114398
201215,1366.0611050970083
201216,1562.9039496065134
201217,-71.85471429671526
201218,2063.831118119345
201219,610.5383941046116
201220,3268.1190491073494
201221,3059.9906958908255
201222,3362.7796991132846
201223,9927.348962651035
201224,14102.77622825603
201225,4433.563546441985
201226,1501.879539039635
201227,3188.3363271337457
201228,1949.1771714399383
201229,13851.539981773833
201230,2514.4540307148072
201231,5073.704071385779
201232,19418.941339610014
201233,4656.323174797242
201234,27534.1929163621
201235,21402.486998097338
201236,3411.242139076429
201237,14768.077736233921
201238,1277.6748140424938
201239,11117.476390974693
